Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
1999-01-08,14.5,14.75,13.4375,14.0,44143800,12.7709375,False,True,False,False,False,False,False,False,False
1999-01-15,14.25,16.5,10.5,11.1875,115974800,12.740625,False,True,False,False,False,False,False,False,False
1999-01-22,11.6875,12.0,9.875,10.78125,41103400,12.70859375,False,False,False,False,False,False,False,False,False
1999-01-29,11.0625,11.75,10.59375,11.46875,30399000,12.68125,False,False,False,False,False,False,False,False,False
1999-02-05,12.46875,12.71875,8.25,8.40625,95897600,12.63109375,False,False,False,False,False,False,False,False,False
1999-02-12,8.5,8.875,8.28125,8.78125,30099800,12.5878125,False,False,False,False,False,False,False,False,False
1999-02-19,8.875,9.0,8.4375,8.8125,16022200,12.546875,False,False,False,False,False,False,False,False,False
1999-02-26,9.375,9.84375,8.78125,8.9375,32132400,12.5015625,False,False,False,False,False,False,False,False,False
1999-03-05,9.34375,9.625,9.0,9.21875,23762800,12.46109375,False,False,False,False,False,False,False,False,False
1999-03-12,9.28125,9.59375,8.125,8.25,31347000,12.41328125,False,False,False,False,False,False,False,False,False
1999-03-19,8.1875,8.625,8.0,8.03125,15981600,12.36625,False,False,False,False,False,False,False,False,False
1999-03-26,8.09375,8.375,7.78125,8.0,12107200,12.32125,False,False,False,False,False,False,False,False,False
1999-04-02,8.125,8.1875,7.75,7.8125,9025600,12.275,False,False,False,False,False,False,False,False,False
1999-04-09,7.875,8.15625,7.375,7.8125,15923200,12.228125,False,False,False,False,False,False,False,False,False
1999-04-16,7.78125,8.28125,7.28125,8.1875,19436600,12.1821875,False,False,False,False,False,False,False,False,False
1999-04-23,8.28125,8.59375,7.875,8.5625,14062400,12.1278125,False,False,False,False,False,False,False,False,False
1999-04-30,8.5625,8.625,8.0625,8.25,7650800,12.0778125,False,False,False,False,False,False,False,False,False
1999-05-07,8.375,9.1875,8.125,8.8125,16911800,12.033125,False,False,False,False,False,False,False,False,False
1999-05-14,9.0,9.875,8.96875,9.375,21584400,11.9928125,False,False,False,False,False,False,False,False,False
1999-05-21,9.3125,10.875,9.1875,10.25,25916600,11.9634375,False,False,False,False,False,False,False,False,False
1999-05-28,10.25,10.25,9.0,9.25,14995000,11.9265625,False,False,False,False,False,False,False,False,False
1999-06-04,9.28125,9.375,8.875,8.96875,8941800,11.89140625,False,False,False,False,False,False,False,False,False
1999-06-11,8.96875,9.0625,8.3125,8.40625,12218600,11.8496875,False,False,False,False,False,False,False,False,False
1999-06-18,8.4375,9.6875,8.28125,9.375,24930200,11.80875,False,False,False,False,False,False,False,False,False
1999-06-25,9.53125,9.75,8.25,8.625,29109600,11.7696875,False,False,False,False,False,False,False,False,False
1999-07-02,8.625,9.09375,8.5,8.59375,12950800,11.72828125,False,False,False,False,False,False,False,False,False
1999-07-09,8.78125,8.78125,8.375,8.5,11004600,11.68515625,False,False,False,False,False,False,False,False,False
1999-07-16,8.5,9.28125,8.5,8.78125,18426600,11.6440625,False,False,False,False,False,False,False,False,False
1999-07-23,8.78125,8.8125,8.0625,8.0625,10503000,11.6015625,False,False,False,False,False,False,False,False,False
1999-07-30,8.0625,8.875,8.03125,8.6875,13234600,11.5721875,False,False,False,False,False,False,False,False,False
1999-08-06,8.59375,8.84375,7.8125,8.6875,10399000,11.5471875,False,False,False,False,False,False,False,False,False
1999-08-13,9.40625,9.78125,9.09375,9.46875,25731200,11.52546875,False,False,False,False,False,False,False,False,False
1999-08-20,9.46875,9.5625,8.90625,9.125,10084800,11.50578125,False,False,False,False,False,False,False,False,False
1999-08-27,9.1875,9.9375,9.1875,9.84375,16958600,11.49375,False,False,False,False,False,False,False,False,False
1999-09-03,9.96875,10.625,9.53125,10.5,28011000,11.4890625,False,False,False,False,False,False,False,False,False
1999-09-10,10.6875,12.375,10.65625,10.84375,37721400,11.48890625,False,False,False,False,False,False,False,False,False
1999-09-17,10.75,11.21875,9.78125,10.15625,27058200,11.4859375,False,False,False,False,False,False,False,False,False
1999-09-24,9.8125,9.90625,8.5625,8.71875,20990200,11.47765625,False,False,False,False,False,False,False,False,False
1999-10-01,8.84375,9.3125,8.53125,8.625,17793800,11.47203125,False,False,False,False,False,False,False,False,False
1999-10-08,8.90625,10.21875,8.875,9.28125,30253000,11.46875,False,False,False,False,False,False,False,False,False
1999-10-15,9.4375,9.65625,8.6875,8.78125,11610800,11.46703125,False,False,False,False,False,False,False,False,False
1999-10-22,8.6875,9.75,8.1875,9.34375,21649600,11.4703125,True,False,False,False,False,False,False,False,False
1999-10-29,9.375,9.96875,9.15625,9.90625,15984000,11.47859375,True,False,False,False,False,False,False,False,False
1999-11-05,9.96875,10.75,9.9375,10.625,20521600,11.48640625,True,False,False,False,False,False,False,False,False
1999-11-12,10.5,14.5,10.21875,13.28125,54899200,11.5078125,True,False,False,False,False,False,False,False,False
1999-11-19,13.34375,13.875,12.625,13.5625,34866800,11.5290625,True,True,False,False,False,False,False,False,False
1999-11-26,13.125,14.0625,12.875,13.84375,18860000,11.54796875,True,True,False,False,False,False,False,False,False
